"","i","j","f.i.wt","f.j.wt","f.i.j","f.ij.i","f.ij.j","ep.ij","ep.ji","max.ep","delta","fmax"
"214","TPI","STPT1",-0.776391037900371,0.0142558215953139,-0.790649207334762,0.00987301143548047,-0.780773830631212,-0.00438281015983344,-0.00438279273084152,-0.00438281015983344,-1.74289919163684e-08,0.76651802646489
"215","TPI","SUCCt2b",-0.776391037900371,0.00432339530358786,-0.780716747221023,0.00299387617480924,-0.777720552021602,-0.00132951912877854,-0.00132951412123095,-0.00132951912877854,-5.00754759880095e-09,0.773397161725562
"216","TPI","SUCCt2r",-0.776391037900371,0.00432339530358786,-0.780716747221023,0.00299387617480924,-0.777720552021602,-0.00132951912877854,-0.00132951412123095,-0.00132951912877854,-5.00754759880095e-09,0.773397161725562
"217","TPI","SUCCtpp",-0.776391037900371,0.00432339530358786,-0.780716747221023,0.00299387617480924,-0.777720552021602,-0.00132951912877854,-0.00132951412123095,-0.00132951912877854,-5.00754759880095e-09,0.773397161725562
"218","TPI","THD2pp",-0.776391037900371,-0.0645742030479194,-0.711817048589506,3.84492437887445e-12,-0.711817048589506,0.0645742030517643,0.0645739893108647,0.0645742030517643,2.13740899646098e-07,0.776391251637426
"219","TPI","TKT2",-0.776391037900371,-0.0186928842284135,-0.757698221195638,-0.0206063153102713,-0.778304462792982,-0.00191343108185782,-0.00191342489261148,-0.00191343108185782,-6.18924633766227e-09,0.796997353210642
"220","ATPS4rpp","AACPS3",-0.692125480438776,-0.00497464115400093,-0.687151253458793,-0.00392446307268592,-0.690782108988114,0.00105017808131502,0.00134337145066199,0.00134337145066199,-0.000293193369346967,0.696049943511462
"221","ATPS4rpp","AACPS4",-0.692125480438776,-0.00586114698576704,-0.686264820686253,-0.00462353308239015,-0.690542667856406,0.00123761390337684,0.00158281258237014,0.00158281258237014,-0.000345198678993297,0.696749013521166
"222","ATPS4rpp","ACACT1r",-0.692125480438776,-0.076691956210836,-0.615438934392936,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"223","ATPS4rpp","ACACT2r",-0.692125480438776,-0.076691956210836,-0.615438934392936,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"224","ATPS4rpp","ACACT3r",-0.692125480438776,-0.076691956210836,-0.615438934392936,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"225","ATPS4rpp","ACACT4r",-0.692125480438776,-0.0459055730003584,-0.646223398364823,-0.034060061986615,-0.680045687804738,0.0118455110137433,0.0120797926340377,0.0120797926340377,-0.000234281620294374,0.726185542425391
"226","ATPS4rpp","ACACT5r",-0.692125480438776,-0.0324584655785175,-0.659669560561143,-0.0234787914679785,-0.683689539661222,0.00897967411053902,0.00843594077755383,0.00897967411053902,0.000543733332985186,0.716148005239739
"227","ATPS4rpp","ACACT6r",-0.692125480438776,-0.0258447165767701,-0.666282819672101,-0.0192278945488578,-0.685324974661005,0.00661682202791236,0.00680050577777069,0.00680050577777069,-0.000183683749858332,0.711353374987633
"228","ATPS4rpp","ACACT7r",-0.692125480438776,-0.0108113831464421,-0.681314985985862,-0.00852552509999669,-0.689205376659334,0.00228585804644532,0.00292010377944196,0.00292010377944196,-0.000634245732996641,0.700651005538772
"229","ATPS4rpp","ACALD",-0.692125480438776,-0.460037640875065,-0.263272055120383,1.15001341782111e-11,-0.278575927009139,0.460037640886565,0.413549553429636,0.460037640886565,0.0464880874569288,0.738613567884204
"230","ATPS4rpp","ACKr",-0.692125480438776,-0.436219338596654,-0.284461289116524,1.15001341782111e-11,-0.284461289116524,0.436219338608154,0.407664191322251,0.436219338608154,0.0285551472859024,0.720680627713178
"231","ATPS4rpp","ACOAD1f",-0.692125480438776,-0.076691956210836,-0.615438934392936,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"232","ATPS4rpp","ACOAD2f",-0.692125480438776,-0.076691956210836,-0.615438934392936,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"233","ATPS4rpp","ACOAD3f",-0.692125480438776,-0.076691956210836,-0.615438934392936,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"234","ATPS4rpp","ACOAD4f",-0.692125480438776,-0.0459055730003584,-0.646223398364823,-0.034060061986615,-0.680045687804738,0.0118455110137433,0.0120797926340377,0.0120797926340377,-0.000234281620294374,0.726185542425391
"235","ATPS4rpp","ACOAD5f",-0.692125480438776,-0.0324584655785175,-0.659669560561143,-0.0234787914679785,-0.683689539661222,0.00897967411053902,0.00843594077755383,0.00897967411053902,0.000543733332985186,0.716148005239739
"236","ATPS4rpp","ACOAD6f",-0.692125480438776,-0.0157410537804863,-0.676385706115302,-0.0124086029130819,-0.687873212246305,0.00333245086740441,0.00425226819247038,0.00425226819247038,-0.000919817325065964,0.704534083351858
"237","ATPS4rpp","ACOAD7f",-0.692125480438776,-0.00497464115400093,-0.687151253458793,-0.00392446307268592,-0.690782108988114,0.00105017808131502,0.00134337145066199,0.00134337145066199,-0.000293193369346967,0.696049943511462
"238","ATPS4rpp","ACt2rpp",-0.692125480438776,-0.442824305948708,-0.333503807893177,1.15001341782111e-11,-0.333503807893177,0.442824305960208,0.358621672545598,0.442824305960208,0.0842026334146097,0.776328113841885
"239","ATPS4rpp","AIRCr",-0.692125480438776,0.0117234294518371,-1.00950866126936,0.00693461082964482,-0.696176257239078,-0.00478881862219227,-0.00405077680030264,-0.00478881862219227,-0.000738041821889635,0.685190869609131
"240","ATPS4rpp","ALCD2x",-0.692125480438776,-0.460037640875065,-0.263272055120383,1.15001341782111e-11,-0.278575927009139,0.460037640886565,0.413549553429636,0.460037640886565,0.0464880874569288,0.738613567884204
"241","ATPS4rpp","APSR",-0.692125480438776,0.00647197122323299,-1.00378212568608,0.00382932748173859,-0.69436100634068,-0.00264264374149437,-0.00223552590190446,-0.00264264374149437,-0.00040711783958991,0.688296152957037
"242","ATPS4rpp","ASNS2",-0.692125480438776,-0.00626045485367314,-0.685865545543443,-0.00370663058902589,-0.689964713040912,0.00255382426464723,0.00216076739786331,0.00255382426464723,0.000393056866783925,0.696225167894585
"243","ATPS4rpp","ATPS1",-0.692125480438776,0,-0.996724430082632,0.190864357532692,-0.585360203665589,0.190864357532692,0.106765276773186,0.190864357532692,0.0840990807595059,0.585360203665589
"244","ATPS4rpp","CAATPS",-0.692125480438776,0,-0.996724430082632,0.68820406899592,-0.228608741465621,0.68820406899592,0.463516738973155,0.68820406899592,0.224687330022765,0.228608741465621
"245","ATPS4rpp","CBMKr",-0.692125480438776,-0.0321913261533593,-0.961615954565676,-0.0190852720674647,-0.68103257609837,0.0131060540858946,0.0110929043404059,0.0131060540858946,0.00201314974548872,0.713223902251729
"246","ATPS4rpp","CITt2r",-0.692125480438776,0.00432339530358786,-1.00143912856175,0.598295780116538,-0.228966596824695,0.59397238481295,0.46315888361408,0.59397238481295,0.13081350119887,0.224643201521108
"247","ATPS4rpp","CTECOAI7",-0.692125480438776,-0.00586114698576704,-0.990332618654638,-0.00462353308239015,-0.690542667856406,0.00123761390337684,0.00158281258237014,0.00158281258237014,-0.000345198678993297,0.696749013521166
"248","ATPS4rpp","CTPS1",-0.692125480438776,0.00418732354798865,-1.00129074284174,0.00247784435361821,-0.693571647609856,-0.00170947919437048,-0.0014461671710807,-0.00170947919437048,-0.000263312023289775,0.689647636085157
"249","ATPS4rpp","CYS",-0.692125480438776,0.00647197122323299,-1.00378212568608,0.00382932748173859,-0.69436100634068,-0.00264264374149437,-0.00223552590190446,-0.00264264374149437,-0.00040711783958991,0.688296152957037
"250","ATPS4rpp","CYSS_2",-0.692125480438776,0.00161470515608333,-0.998485292861777,0.00382932748173859,-0.689504160140788,0.00221462232565528,0.00262132029798767,0.00262132029798767,-0.000406697972332393,0.688296152957037
"251","ATPS4rpp","CYTK1",-0.692125480438776,-0.0140487188245475,-0.981403399625746,-0.00832120224932082,-0.687278957621036,0.00572751657522663,0.00484652281773934,0.00572751657522663,0.000880993757487292,0.701327676445584
"252","ATPS4rpp","DAPDH",-0.692125480438776,0.00969860145101236,-1.00730067571466,0.00573749375277954,-0.695476203920088,-0.00396110769823277,-0.00335072348131205,-0.00396110769823277,-0.000610384216920723,0.686387986685996
"253","ATPS4rpp","DAPNH4T",-0.692125480438776,0.00969860145101236,-1.00730067571466,0.00573749375277954,-0.695476203920088,-0.00396110769823277,-0.00335072348131205,-0.00396110769823277,-0.000610384216920723,0.686387986685996
"254","ATPS4rpp","DHORD_NAD",-0.692125480438776,0.0151699248824659,-1.01326685444042,0.0215266933746675,-0.681579291121396,0.00635676849220157,0.0105461893173792,0.0105461893173792,-0.00418942082517759,0.670598787064108
"255","ATPS4rpp","DHORDi",-0.692125480438776,0.0129909836254802,-1.01089086026309,0.0163079776267519,-0.685192374807033,0.00331699400127183,0.00693310563174299,0.00693310563174299,-0.00361611163047115,0.675817502812024
"256","ATPS4rpp","DRPA",-0.692125480438776,0,-0.996724430082632,-0.00918032518611135,-0.692216128224567,-0.00918032518611134,-9.06477857915977e-05,-0.00918032518611134,-0.00908967740031974,0.701305805624887
"257","ATPS4rpp","D_LACt2pp",-0.692125480438776,0,-0.766165204493546,1.15001341782111e-11,-0.688905622866382,1.15001341782772e-11,0.0032198575723934,0.0032198575723934,-0.00321985756089327,0.692125480427276
"258","ATPS4rpp","ECOAH1",-0.692125480438776,-0.076691956210836,-0.913072527288144,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"259","ATPS4rpp","ECOAH2",-0.692125480438776,-0.076691956210836,-0.913072527288144,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"260","ATPS4rpp","ECOAH3",-0.692125480438776,-0.076691956210836,-0.913072527288144,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"261","ATPS4rpp","ECOAH4",-0.692125480438776,-0.0459055730003584,-0.946657043348657,-0.034060061986615,-0.680045687804738,0.0118455110137433,0.0120797926340377,0.0120797926340377,-0.000234281620294374,0.726185542425391
"262","ATPS4rpp","ECOAH5",-0.692125480438776,-0.0324584655785175,-0.961324580913036,-0.0234787914679785,-0.683689539661222,0.00897967411053902,0.00843594077755383,0.00897967411053902,0.000543733332985186,0.716148005239739
"263","ATPS4rpp","ECOAH6",-0.692125480438776,-0.0258447165767701,-0.968538182994784,-0.0192278945488578,-0.685324974661005,0.00661682202791236,0.00680050577777069,0.00680050577777069,-0.000183683749858332,0.711353374987633
"264","ATPS4rpp","ECOAH7",-0.692125480438776,-0.0108113831464421,-0.984934028468124,-0.00852552509999669,-0.689205376659334,0.00228585804644532,0.00292010377944196,0.00292010377944196,-0.000634245732996641,0.700651005538772
"265","ATPS4rpp","FACOAE160",-0.692125480438776,-0.00497464115400093,-0.991299401557006,-0.00392446307268592,-0.690782108988114,0.00105017808131502,0.00134337145066199,0.00134337145066199,-0.000293193369346967,0.696049943511462
"266","ATPS4rpp","FACOAE161",-0.692125480438776,-0.00586114698576704,-0.990332618654638,-0.00462353308239015,-0.690542667856406,0.00123761390337684,0.00158281258237014,0.00158281258237014,-0.000345198678993297,0.696749013521166
"267","ATPS4rpp","FACOAL160",-0.692125480438776,0.00332800147348728,-1.00035365332424,0.00196942936171375,-0.693274804446614,-0.00135857211177359,-0.00114932400783807,-0.00135857211177359,-0.000209248103935522,0.690156051077062
"268","ATPS4rpp","FACOAL161",-0.692125480438776,0.00392350806850031,-1.00100305288317,0.00232176364251277,-0.693480512123128,-0.00160174442598748,-0.00135503168435247,-0.00160174442598748,-0.000246712741635013,0.689803716796263
"269","ATPS4rpp","FADRx",-0.692125480438776,-0.02812394519653,-0.966052262855746,-0.0329990903381872,-0.688695111748419,-0.00487514514165732,0.00343036869035662,-0.00487514514165732,-0.00830551383201394,0.725124570776963
"270","ATPS4rpp","FDH5r2pp",-0.692125480438776,0.981648964196749,-2.17549786227058,1.86217438247292,-0.283410820871358,0.880525418276168,0.408714659567418,0.880525418276168,0.47181075870875,1.17004890203414
"271","ATPS4rpp","FRD2rpp",-0.692125480438776,0.00431465357361257,-1.00142959571533,0.598280984082268,-0.228968597032411,0.593966330508655,0.463156883406365,0.593966330508655,0.13080944710229,0.224653943458798
"272","ATPS4rpp","FUM",-0.692125480438776,-0.0138124620857496,-0.981661062615305,-0.00182524731431821,-0.684259850369457,0.0119872147714314,0.0078656300693184,0.0119872147714314,0.00412158470211299,0.698072312455207
"273","ATPS4rpp","G5SD",-0.692125480438776,-0.0057422846764572,-0.990462244729093,-0.00339974569375101,-0.690143493696892,0.0023425389827062,0.00198198674188343,0.0023425389827062,0.000360552240822765,0.695885778373349
"274","ATPS4rpp","G6PDH2r",-0.692125480438776,0,-0.996724430082632,1.15001341782111e-11,-0.75806235883465,1.15001341782772e-11,-0.0659368783958741,-0.0659368783958741,0.0659368784073743,0.75806235883465
"275","ATPS4rpp","GARFT",-0.692125480438776,-0.0087321503750009,-0.9872016002219,-0.0051707131889401,-0.68911207816316,0.00356143718606072,0.00301340227561575,0.00356143718606072,0.000548034910444972,0.697844228538161
"276","ATPS4rpp","GHMT2r",-0.692125480438776,-0.0473822708406546,-0.944384917304507,-0.0161860909119596,-0.679749506075506,0.0311961799286951,0.0123759743632698,0.0311961799286951,0.0188202055654253,0.72713177691616
"277","ATPS4rpp","GLCptspp",-0.692125480438776,-0.269953271552476,-0.729019603404241,-0.952926603354796,-1.42416413817166,-0.682973331802319,-0.732038657732883,-0.732038657732883,0.049065325930564,1.69411740972414
"278","ATPS4rpp","GLU5K",-0.692125480438776,-0.0057422846764572,-0.990462244729093,-0.00339974569375101,-0.690143493696892,0.0023425389827062,0.00198198674188343,0.0023425389827062,0.000360552240822765,0.695885778373349
"279","ATPS4rpp","GLUDy",-0.692125480438776,-0.20246885147798,-0.775807664257717,-0.121111643586226,-0.623095501220505,0.0813572078917543,0.0690299792182703,0.0813572078917543,0.012327228673484,0.825564352698486
"280","ATPS4rpp","GLYCL_2",-0.692125480438776,0.0554064248203487,-1.05598274232711,0.113305731572632,-0.707706127018926,0.0578993067522829,-0.0155806465801507,0.0578993067522829,0.0734799533324336,0.652299702198578
"281","ATPS4rpp","GMPS",-0.692125480438776,0.00636316782786906,-1.00366347755931,0.00376497214521983,-0.694323409168579,-0.00259819568264918,-0.00219792872980329,-0.00259819568264918,-0.000400266952845896,0.688360508293556
"282","ATPS4rpp","GND",-0.692125480438776,0,-0.996724430082632,1.15001341782111e-11,-0.75806235883465,1.15001341782772e-11,-0.0659368783958741,-0.0659368783958741,0.0659368784073743,0.75806235883465
"283","ATPS4rpp","HACD1",-0.692125480438776,-0.076691956210836,-0.913072527288144,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"284","ATPS4rpp","HACD2",-0.692125480438776,-0.076691956210836,-0.913072527288144,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"285","ATPS4rpp","HACD3",-0.692125480438776,-0.076691956210836,-0.913072527288144,-0.0599061218842144,-0.672343043228049,0.0167858343266216,0.0197824372107267,0.0197824372107267,-0.00299660288410508,0.75203160232299
"286","ATPS4rpp","HACD4",-0.692125480438776,-0.0459055730003584,-0.946657043348657,-0.034060061986615,-0.680045687804738,0.0118455110137433,0.0120797926340377,0.0120797926340377,-0.000234281620294374,0.726185542425391
"287","ATPS4rpp","HACD5",-0.692125480438776,-0.0324584655785175,-0.961324580913036,-0.0234787914679785,-0.683689539661222,0.00897967411053902,0.00843594077755383,0.00897967411053902,0.000543733332985186,0.716148005239739
"288","ATPS4rpp","HACD6",-0.692125480438776,-0.0258447165767701,-0.968538182994784,-0.0192278945488578,-0.685324974661005,0.00661682202791236,0.00680050577777069,0.00680050577777069,-0.000183683749858332,0.711353374987633
"289","ATPS4rpp","HACD7",-0.692125480438776,-0.0108113831464421,-0.984934028468124,-0.00852552509999669,-0.689205376659334,0.00228585804644532,0.00292010377944196,0.00292010377944196,-0.000634245732996641,0.700651005538772
"290","ATPS4rpp","HADPCOADH",-0.692125480438776,1.97977821106716,-2.78489210576593,2.26715220329643,-0.288810530238342,0.287373992229272,0.403314950200434,0.403314950200434,-0.115940957971162,1.69096768082882
"291","ATPS4rpp","HKt",-0.692125480438776,0,-0.996724430082632,0.00301397675722779,-0.68879159661609,0.00301397675722781,0.00333388382268585,0.00333388382268585,-0.000319907065458036,0.689111503681548
"292","ATPS4rpp","HKtpp",-0.692125480438776,0,-0.996724430082632,0.00301397675722779,-0.68879159661609,0.00301397675722781,0.00333388382268585,0.00333388382268585,-0.000319907065458036,0.689111503681548
"293","ATPS4rpp","IMPD",-0.692125480438776,-0.00632938034726798,-0.989821982660738,-0.00374745277655848,-0.689940932978962,0.00258192757070941,0.00218454745981345,0.00258192757070941,0.000397380110895962,0.69627031332623
"294","ATPS4rpp","Kt1",-0.692125480438776,0.00127135697064645,-0.99811086725859,0.00301397675722779,-0.690062845270143,0.00174261978658141,0.0020626351686327,0.0020626351686327,-0.000320015382051286,0.689111503681548
"295","ATPS4rpp","Kt2pp",-0.692125480438776,-0.00380595225429482,-0.992573913278445,1.15001341782111e-11,-0.688319845829599,0.00380595226579494,0.00380563460917638,0.00380595226579494,3.17656618564754e-07,0.692125798083894
"296","ATPS4rpp","LDAPAT",-0.692125480438776,0.00969860145101236,-1.00730067571466,0.00573749375277954,-0.695476203920088,-0.00396110769823277,-0.00335072348131205,-0.00396110769823277,-0.000610384216920723,0.686387986685996
"297","ATPS4rpp","LDH_D",-0.692125480438776,0,-0.766165204493546,1.15001341782111e-11,-0.688905622866382,1.15001341782772e-11,0.0032198575723934,0.0032198575723934,-0.00321985756089327,0.692125480427276
"298","ATPS4rpp","LLEUDr",-0.692125480438776,0.00588025655731059,-0.913649427469861,0.00697372341480314,-0.692824713265341,0.00109346685749256,-0.000699232826565144,0.00109346685749256,0.00179269968405771,0.68694445670803
"299","ATPS4rpp","MDH",-0.692125480438776,-0.00925555561644197,-0.986630786832712,1.15001341782111e-11,-0.686845413165085,0.00925555562794211,0.00528006727369112,0.00925555562794211,0.00397548835425099,0.696100968781526
"300","ATPS4rpp","METS_1",-0.692125480438776,0.00100527935050392,-0.997820705729493,0.00238252594770346,-0.690495317692488,0.00137724659719962,0.00163016274628791,0.00163016274628791,-0.000252916149088289,0.689742954491072
"301","ATPS4rpp","MTHFC",-0.692125480438776,-0.0394176364108335,-0.953181009111942,-0.0134426675444968,-0.681834479424447,0.0259749688663367,0.0102910010143287,0.0259749688663367,0.015683967852008,0.72125211583528
"302","ATPS4rpp","MTHFD",-0.692125480438776,-0.0394176364108335,-0.953181009111942,-0.0134426675444968,-0.681834479424447,0.0259749688663367,0.0102910010143287,0.0259749688663367,0.015683967852008,0.72125211583528
"303","ATPS4rpp","NDPK3",-0.692125480438776,-0.0116293333509361,-0.984035094082035,-0.00749657948849926,-0.688493702679962,0.00413275386243683,0.00363177775881363,0.00413275386243683,0.000500976103623207,0.700123036030898
"304","ATPS4rpp","NaKt_1",-0.692125480438776,0,-0.996724430082632,0.00301397675722779,-0.68879159661609,0.00301397675722781,0.00333388382268585,0.00333388382268585,-0.000319907065458036,0.689111503681548
"305","ATPS4rpp","OAADCS",-0.692125480438776,0,-0.996724430082632,0.190864357532692,-0.585899057448623,0.190864357532692,0.106226422990152,0.190864357532692,0.0846379345425401,0.585899057448623
"306","ATPS4rpp","ORNTAC",-0.692125480438776,0.00772722423432093,-1.0051509516534,0.0045717357313729,-0.694794798072886,-0.003155488502948,-0.00266931763411016,-0.003155488502948,-0.000486170868837843,0.687553744707403
"307","ATPS4rpp","PAPSSH",-0.692125480438776,0.237138844943695,-1.16782219534436,0.119988356999461,-0.737115926345419,-0.117150487944234,-0.0449904459066438,-0.117150487944234,-0.07216004203759,0.572137123439315
"308","ATPS4rpp","PFL",-0.692125480438776,-0.48698135121207,-0.261967636507468,-0.00252076998788601,-0.26448813585679,0.484460581224184,0.427637344581986,0.484460581224184,0.0568232366421978,0.751469487068859
"309","ATPS4rpp","PGCD",-0.692125480438776,-0.0734709439838652,-0.915577722145236,-0.0252374549516249,-0.67298662647642,0.0482334890322402,0.0191388539623556,0.0482334890322402,0.0290946350698846,0.746457570460285
"310","ATPS4rpp","PGI",-0.692125480438776,-0.269953271552476,-0.729019603404241,-0.855378147570876,-1.36145275935142,-0.585424876018399,-0.66932727891264,-0.66932727891264,0.0839024028942403,1.63140603090389
"311","ATPS4rpp","PGL",-0.692125480438776,0,-0.996724430082632,1.15001341782111e-11,-0.75806235883465,1.15001341782772e-11,-0.0659368783958741,-0.0659368783958741,0.0659368784073743,0.75806235883465
"312","ATPS4rpp","PIt2rpp",-0.692125480438776,-0.0186911411996984,-0.976340276565577,1.15001341782111e-11,-0.673435848744215,0.0186911412111985,0.0186896316945602,0.0186911412111985,1.50951663835386e-06,0.692126989943914
"313","ATPS4rpp","POR5",-0.692125480438776,-0.00070776975923239,-0.995938347096096,-0.0108357101978157,-0.692756506226285,-0.0101279404385833,-0.000631025787509176,-0.0101279404385833,-0.00949691465107416,0.702961190636591
"314","ATPS4rpp","PPAt6",-0.692125480438776,0.00649097879688198,-1.00380285314096,0.969873854730829,-8.32489632788393e-12,0.963382875933947,0.692125480430451,0.963382875933947,0.271257395503496,0.277748374292053
"315","ATPS4rpp","PPC",-0.692125480438776,-0.749317846669022,-0.179423782088908,-0.516789688126364,-0.444998883189331,0.232528158542658,0.247126597249444,0.247126597249444,-0.0145984387067863,1.20891516856514
"316","ATPS4rpp","PPGKr",-0.692125480438776,0.805514626736768,-1.79346123356243,1.15001341782111e-11,-1.49672100659175,-0.805514626725268,-0.804595526152974,-0.805514626725268,-0.000919100572293829,0.692125480427276
"317","ATPS4rpp","PPKr",-0.692125480438776,-0.087879698623402,-0.900866572896524,-0.0522527733004946,-0.661947320434719,0.0356269253229073,0.0301781600040568,0.0356269253229073,0.00544876531885052,0.749827019058121
"318","ATPS4rpp","PPM2",-0.692125480438776,0,-0.996724430082632,-0.00918032518611135,-0.692216128224567,-0.00918032518611134,-9.06477857915977e-05,-0.00918032518611134,-0.00908967740031974,0.701305805624887
"319","ATPS4rpp","PRAIS_1",-0.692125480438776,0.00292154290381607,-0.999910409389948,0.00693807741447224,-0.6873713125295,0.0040165345106562,0.00475416790927585,0.00475416790927585,-0.000737633398619653,0.685187403024303
"320","ATPS4rpp","PSERT",-0.692125480438776,-0.0734709439838652,-0.915577722145236,-0.0252374549516249,-0.67298662647642,0.0482334890322402,0.0191388539623556,0.0482334890322402,0.0290946350698846,0.746457570460285
"321","ATPS4rpp","PSP_L",-0.692125480438776,-0.0734709439838652,-0.915577722145236,-0.0252374549516249,-0.67298662647642,0.0482334890322402,0.0191388539623556,0.0482334890322402,0.0290946350698846,0.746457570460285
"322","ATPS4rpp","PTAr",-0.692125480438776,-0.436219338596654,-0.339986550907238,1.15001341782111e-11,-0.284461289116524,0.436219338608154,0.407664191322251,0.436219338608154,0.0285551472859024,0.720680627713178
"323","ATPS4rpp","RPE",-0.692125480438776,-0.0125677986346097,-0.983370049164049,-0.0150729804139748,-0.733467766973756,-0.0025051817793651,-0.0413422865349802,-0.0413422865349802,0.0388371047556151,0.746035565608366
"324","ATPS4rpp","SADT",-0.692125480438776,0.00647197122323299,-1.00378212568608,0.00382932748173859,-0.69436100634068,-0.00264264374149437,-0.00223552590190446,-0.00264264374149437,-0.00040711783958991,0.688296152957037
"325","ATPS4rpp","SHSL2",-0.692125480438776,0.0110725197193986,-1.00879887562976,0.00954463577921816,-0.693506666355495,-0.00152788394018044,-0.00138118591671943,-0.00152788394018044,-0.000146698023461012,0.682580844659557
"326","ATPS4rpp","SHSL2r",-0.692125480438776,0.0100616787281296,-1.00769659725895,0.00714788753269963,-0.695145521763722,-0.00291379119542989,-0.00302004132494671,-0.00302004132494671,0.000106250129516816,0.685083843035593
"327","ATPS4rpp","SO3R",-0.692125480438776,0.00972115189022851,-1.00732526608185,0.0381781238611647,-0.692933768769202,0.0284569719709362,-0.000808288330426565,0.0284569719709362,0.0292652603013628,0.683212616878974
"328","ATPS4rpp","SO4t2pp",-0.692125480438776,-0.00491540052577956,-0.991364006515582,1.15001341782111e-11,-0.687210489217719,0.00491540053727968,0.00491499122105699,0.00491540053727968,4.0931622269369e-07,0.692125889743498
"329","ATPS4rpp","STPT1",-0.692125480438776,0.0142558215953139,-1.01227008763379,0.00843145506133025,-0.697052038539103,-0.00582436653398366,-0.00492655810032738,-0.00582436653398366,-0.000897808433656277,0.683694025377445
"330","ATPS4rpp","SUCCt2b",-0.692125480438776,0.00432339530358786,-1.00143912856175,0.598295780116538,-0.228966596824695,0.59397238481295,0.46315888361408,0.59397238481295,0.13081350119887,0.224643201521108
"331","ATPS4rpp","SUCCt2r",-0.692125480438776,0.00432339530358786,-1.00143912856175,0.598295780116538,-0.228966596824695,0.59397238481295,0.46315888361408,0.59397238481295,0.13081350119887,0.224643201521108
"332","ATPS4rpp","SUCCtpp",-0.692125480438776,0.00432339530358786,-1.00143912856175,0.598295780116538,-0.228966596824695,0.59397238481295,0.46315888361408,0.59397238481295,0.13081350119887,0.224643201521108
"333","ATPS4rpp","TALA",-0.692125480438776,-0.00641090859665587,-0.989913072164376,-0.0121838482878775,-0.685846141208701,-0.00577293969122161,0.00627933923007484,0.00627933923007484,-0.0120522789212965,0.704309328726653
"334","ATPS4rpp","THD2pp",-0.692125480438776,-0.0645742030479194,-0.928042695208338,1.15001341782111e-11,-0.627665773173912,0.0645742030594195,0.0644597072648636,0.0645742030594195,0.000114495794555913,0.692239976221831
"335","ATPS4rpp","TKT1",-0.692125480438776,-0.00641090859665587,-0.989913072164376,-0.0121838482878775,-0.745599894283153,-0.00577293969122161,-0.0534744138443769,-0.0534744138443769,0.0477014741531553,0.752010802879808
"336","ATPS4rpp","TKT2",-0.692125480438776,-0.0186928842284135,-0.976859327181769,-0.0179516877109322,-0.721322603245687,0.00074119651748128,-0.0291971228069111,-0.0291971228069111,0.0299383193243924,0.7400154874741
"337","PPC","AACPS3",-0.749317846669022,-0.00497464115400093,-0.744343226213475,-0.00234052464672922,-0.746683743041546,0.00263411650727174,0.00263410362747574,0.00263411650727174,1.28797960075033e-08,0.751658384195547
"338","PPC","AACPS4",-0.749317846669022,-0.00586114698576704,-0.743456723986616,-0.00275794036209557,-0.746214655213876,0.00310320662367147,0.00310319145514604,0.00310320662367147,1.51685254357048e-08,0.752075802199643
"339","PPC","AACPS7",-0.749317846669022,-0.00303586957951223,-0.746281989632107,-0.00142798453983435,-0.74770996945914,0.00160788503967779,0.00160787720988187,0.00160788503967779,7.82979592273136e-09,0.750745839038653
"340","PPC","ACACT1r",-0.749317846669022,-0.076691956210836,-0.672626172115578,-0.0364275630649985,-0.709053628091573,0.0402643931458375,0.0402642185774494,0.0402643931458375,1.74568388078278e-07,0.785745584302409
"341","PPC","ACACT2r",-0.749317846669022,-0.076691956210836,-0.672626172115578,-0.0364275630649985,-0.709053628091573,0.0402643931458375,0.0402642185774494,0.0402643931458375,1.74568388078278e-07,0.785745584302409
